[2026-08-29 00:37:10] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:11] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:12] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:12] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:13] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:14] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:14] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:15] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:16] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:16] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:17] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:18] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:18] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:19] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:20] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:20] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:21] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:22] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:22] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:23] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:24] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
